Id,SalePrice
2735,159627.44945573094
2736,161051.5149058099
2737,123609.79042214635
2738,217031.0213965793
2739,163468.08301892586
2740,124756.44402760167
2741,173663.1960745396
2742,172530.3981584816
2743,173663.1960745396
2744,142188.9059617323
2745,125926.05566271156
2746,124756.44402760167
2747,218997.06182148968
2748,143020.97254572203
2749,124756.44402760167
2750,137055.7724303055
2751,118349.63683285312
2752,322304.0232807959
2753,173663.1960745396
2754,274862.71474436246
2755,120609.49394892422
2756,88508.25060738286
2757,85560.84799528959
2758,57868.14418787894
2759,200150.08452372532
2760,174746.07512727147
2761,143020.97254572203
2762,158726.37651163508
2763,186818.9612699921
2764,203916.03625929903
2765,276254.053770672
2766,148317.69754626113
2767,124756.44402760167
2768,202246.09009046806
2769,143020.97254572203
2770,112184.60963495175
2771,118349.63683285312
2772,124756.44402760167
2773,201078.9982080392
2774,158942.98664723575
2775,166432.1607137303
2776,144843.6188918532
2777,145306.12612790943
2778,100372.10876190937
2779,222572.57655050076
2780,124756.44402760167
2781,113599.97960181774
2782,118349.63683285312
2783,153414.57144126904
2784,124068.28150022333
2785,164338.5118446513
2786,79828.9311724809
2787,118349.63683285312
2788,110197.31004046141
2789,225905.00665023384
2790,143377.80354225595
2791,124068.28150022333
2792,124756.44402760167
2793,195660.8900131058
2794,91372.01673143146
2795,134901.2641890322
2796,115768.89460038197
2797,280696.62286346836
2798,136182.00902484363
2799,137713.91642180536
2800,115768.89460038197
2801,124756.44402760167
2802,139850.1875666756
2803,341127.6589687536
2804,226805.6694069241
2805,124756.44402760167
2806,118349.63683285312
2807,137055.7724303055
2808,137055.7724303055
2809,123609.79042214635
2810,137055.7724303055
2811,204043.89490794454
2812,124756.44402760167
2813,343999.14448458113
2814,337603.4017194057
2815,118349.63683285312
2816,277511.5556181548
2817,124756.44402760167
2818,113443.31624790745
2819,153217.60933359346
2820,172530.3981584816
2821,109452.49264146113
2822,177394.56189649095
2823,628023.7238413128
2824,200129.3158261059
2825,206416.61638324638
2826,137055.7724303055
2827,157392.45048698896
2828,269770.22093431716
2829,180998.1880642916
2830,188676.06254646674
2831,162578.8849617391
2832,262022.66861474115
2833,220032.25634862226
2834,197301.46254256024
2835,220601.5336605611
2836,179444.38975728836
2837,173663.1960745396
2838,140938.07978897062
2839,169693.44280289303
2840,183399.46709481304
2841,195458.41210506173
2842,188884.83079871073
2843,158760.3893972278
2844,156794.90469256372
2845,118349.63683285312
2846,194572.37293306045
2847,186522.08196025388
2848,173663.1960745396
2849,194432.45804814863
2850,176907.40399546362
2851,226648.83193445616
2852,230413.5697209454
2853,192123.01981705418
2854,126422.5906361605
2855,173663.1960745396
2856,195769.6909689924
2857,187146.2132825336
2858,172530.3981584816
2859,151699.24519935588
2860,124756.44402760167
2861,150837.25766411587
2862,189456.1298096794
2863,123609.79042214635
2864,274464.9806431551
2865,137055.7724303055
2866,162185.03224017983
2867,85824.39792213905
2868,140786.24534988363
2869,151985.27652325798
2870,206416.61638324638
2871,124910.66646231023
2872,79828.9311724809
2873,136433.20050436564
2874,165935.1350269508
2875,124557.74001432411
2876,164557.98263939976
2877,161908.68045296232
2878,200002.74373071737
2879,134426.66899822938
2880,119878.09845476777
2881,148317.69754626113
2882,152128.53078575907
2883,149450.2284296725
2884,151459.81269790526
2885,174877.62971774917
2886,194746.15151542678
2887,124756.44402760167
2888,119490.2480685017
2889,88763.55944060205
2890,80813.05421306114
2891,150435.31711077126
2892,85560.84799528959
2893,139850.1875666756
2894,68087.80964855767
2895,203435.158812174
2896,230989.83507918802
2897,230609.7493177405
2898,201677.90163348967
2899,206632.50279091406
2900,159627.44945573094
2901,229018.88489096102
2902,170123.01496023242
2903,302802.9668014245
2904,277511.5556181548
2905,220601.5336605611
2906,173663.1960745396
2907,127196.42587898098
2908,118349.63683285312
2909,244467.3607495541
2910,87911.4619826248
2911,96421.03098775852
2912,173663.1960745396
2913,96421.03098775852
2914,96421.03098775852
2915,96421.03098775852
2916,96421.03098775852
2917,159627.44945573094
2918,124199.4029915083
2919,197486.4330835955
